Date,Open,High,Low,Close,Volume,Change
2022-01-03,26600,27200,26300,26950,503578,0.015065913370998052
2022-01-04,27050,27150,25900,26400,533222,-0.020408163265306145
2022-01-05,26400,26400,25100,25350,540306,-0.03977272727272729
2022-01-06,24150,25250,24050,24050,621031,-0.05128205128205132
2022-01-07,24100,25000,24100,24550,372833,0.02079002079002068
2022-01-10,24800,25000,23800,24400,341679,-0.006109979633401208
2022-01-11,24250,24550,23300,23700,396466,-0.02868852459016391
2022-01-12,23950,24050,23550,23600,254135,-0.00421940928270037
2022-01-13,23600,23750,22950,23050,319660,-0.02330508474576276
2022-01-14,22800,23300,22450,22950,277486,-0.004338394793926281
2022-01-17,22900,23150,22400,22900,311778,-0.002178649237472796
2022-01-18,23100,23250,22200,22350,286389,-0.024017467248908297
2022-01-19,22000,22650,21550,22000,417532,-0.015659955257270708
2022-01-20,22000,22800,21850,22800,257801,0.036363636363636376
2022-01-21,22350,22750,22050,22150,194988,-0.028508771929824595
2022-01-24,21800,21900,21100,21250,312405,-0.040632054176072185
2022-01-25,21300,21650,20400,20600,320844,-0.030588235294117694
2022-01-26,20450,21250,20400,20600,266205,0.0
2022-01-27,20700,20900,19450,19550,429191,-0.050970873786407744
2022-01-28,19650,20950,19500,20950,389224,0.07161125319693085
2022-02-03,21200,21500,20850,21050,260335,0.004773269689737569
2022-02-04,20950,21850,20700,21600,229445,0.026128266033254244
2022-02-07,21750,21750,21050,21250,144855,-0.01620370370370372
2022-02-08,21500,21700,20650,21100,212452,-0.007058823529411784
2022-02-09,21250,21450,21050,21150,120498,0.0023696682464455776
2022-02-10,21350,21350,20450,20650,196603,-0.023640661938534313
2022-02-11,20350,20700,20100,20200,175210,-0.021791767554479424
2022-02-14,19750,20000,19200,19500,209274,-0.034653465346534684
2022-02-15,19500,22850,19250,20700,4299151,0.06153846153846154
2022-02-16,20700,21500,19800,20850,1013404,0.007246376811594235
2022-02-17,20850,22100,19900,20400,1065909,-0.021582733812949617
2022-02-18,19950,20750,19900,20550,267917,0.007352941176470562
2022-02-21,20150,20850,19950,20350,368675,-0.009732360097323589
2022-02-22,19900,20200,19450,19450,375532,-0.04422604422604426
2022-02-23,19600,20150,19500,20100,233465,0.033419023136246784
2022-02-24,19750,20200,19200,19300,287120,-0.03980099502487566
2022-02-25,19750,20400,19700,20050,440294,0.03886010362694292
2022-02-28,19850,20350,19800,20050,294593,0.0
2022-03-02,20000,20550,19800,20500,252742,0.02244389027431426
2022-03-03,20650,21350,20400,21250,370455,0.03658536585365857
2022-03-04,21250,21300,20650,21000,299836,-0.0117647058823529
2022-03-07,20650,20900,20400,20550,183623,-0.021428571428571463
2022-03-08,20150,20800,20150,20300,162256,-0.012165450121654486
2022-03-10,20700,21050,20200,20300,188275,0.0
2022-03-11,20400,20750,20250,20700,163123,0.019704433497536922
2022-03-14,20850,20850,20000,20150,237344,-0.02657004830917875
2022-03-15,19900,20400,19900,20050,146783,-0.00496277915632759
2022-03-16,20250,22150,20050,21350,1248237,0.06483790523690769
2022-03-17,21550,22250,21350,22000,891861,0.030444964871194413
2022-03-18,22250,22700,21850,22300,505014,0.013636363636363669
2022-03-21,22350,23200,22300,22450,946497,0.006726457399103047
2022-03-22,22900,23100,22400,23100,393315,0.028953229398663627
2022-03-23,23700,23700,22800,22800,429365,-0.012987012987012991
2022-03-24,23000,23750,22650,22900,567024,0.004385964912280604
2022-03-25,22900,24150,22850,23550,1101834,0.028384279475982543
2022-03-28,23650,23850,23300,23500,260505,-0.002123142250530785
2022-03-29,23500,23650,22900,23100,305620,-0.017021276595744705
2022-03-30,23400,23650,22900,23300,264942,0.008658008658008587
2022-03-31,23550,23900,23400,23700,321201,0.01716738197424883
2022-04-01,23700,23750,23000,23100,226509,-0.025316455696202556
2022-04-04,22550,22600,21000,22100,506691,-0.04329004329004327
2022-04-05,22100,22150,21250,21350,372172,-0.0339366515837104
2022-04-06,21200,21550,21100,21100,195049,-0.011709601873536313
2022-04-07,20800,20950,20500,20600,247026,-0.023696682464455
2022-04-08,20650,21600,20650,20950,330354,0.016990291262136026
2022-04-11,20850,21250,20750,20850,145550,-0.004773269689737458
2022-04-12,20600,21350,20400,21050,184347,0.00959232613908867
2022-04-13,20900,21350,20900,21350,99273,0.014251781472684133
2022-04-14,21450,21450,21050,21250,74364,-0.004683840749414525
2022-04-15,21100,21350,20950,21250,71025,0.0
2022-04-18,21350,21350,20650,20900,119813,-0.016470588235294126
2022-04-19,21100,21250,20750,20950,108054,0.0023923444976077235
2022-04-20,20950,21150,20650,20700,138673,-0.011933174224343701
2022-04-21,20700,20850,20450,20700,158876,0.0
2022-04-22,20650,20950,20400,20900,170331,0.009661835748792313
2022-04-25,20600,20700,20300,20300,141416,-0.028708133971291905
2022-04-26,20400,20700,20350,20350,76181,0.0024630541871921707
2022-04-27,19650,20700,19650,20400,180141,0.002457002457002533
2022-04-28,20900,20950,20450,20450,104042,0.002450980392156854
2022-04-29,20550,20750,20500,20600,76134,0.007334963325183352
2022-05-02,20250,20700,20250,20650,78978,0.0024271844660195274
2022-05-03,20650,21250,20650,21100,129656,0.021791767554479424
2022-05-04,21250,21250,20750,20800,101759,-0.014218009478673022
2022-05-06,20750,20950,20500,20850,80444,0.0024038461538462563
2022-05-09,20650,20950,20350,20400,107898,-0.021582733812949617
2022-05-10,19950,20300,19650,20150,147145,-0.01225490196078427
2022-05-11,19950,20450,19950,20000,107260,-0.007444168734491274
2022-05-12,19800,20250,19700,19800,138439,-0.010000000000000009
2022-05-13,19800,20300,19800,20100,87858,0.015151515151515138
2022-05-16,20150,20850,20150,20400,132744,0.014925373134328401
2022-05-17,20500,20800,20400,20600,98557,0.009803921568627416
2022-05-18,20850,21800,20800,21450,405015,0.04126213592233019
2022-05-19,21250,22050,21000,22050,243351,0.027972027972027913
2022-05-20,22400,23250,21700,23050,607844,0.0453514739229024
2022-05-23,23450,23650,22600,22700,341441,-0.015184381778741818
2022-05-24,22750,22850,21550,21600,333679,-0.048458149779735726
2022-05-25,21650,21800,21050,21100,257545,-0.02314814814814814
2022-05-26,21200,22050,20300,20400,734950,-0.033175355450236976
2022-05-27,20650,20950,20300,20450,183247,0.002450980392156854
2022-05-30,20550,20800,20400,20650,107472,0.009779951100244544
2022-05-31,20600,21200,20550,21050,174866,0.01937046004842613
2022-06-02,20800,21550,20600,21050,159709,0.0
2022-06-03,21250,21600,21100,21200,193693,0.0071258907363420665
2022-06-07,21300,21300,20450,20500,150133,-0.03301886792452835
2022-06-08,20550,20700,20100,20200,117626,-0.014634146341463428
2022-06-09,20050,20400,20050,20200,82576,0.0
2022-06-10,20150,20450,19900,20250,136390,0.0024752475247524774
2022-06-13,19700,19850,18700,18800,343367,-0.07160493827160497
2022-06-14,18100,18600,17550,18000,368701,-0.04255319148936165
2022-06-15,17800,18050,16700,16900,376591,-0.061111111111111116
2022-06-16,17150,17550,16750,16750,181774,-0.00887573964497046
2022-06-17,16200,16800,15950,16500,291537,-0.014925373134328401
2022-06-20,16650,16750,15200,15500,452300,-0.06060606060606055
2022-06-21,15750,17000,15750,16900,418406,0.0903225806451613
2022-06-22,16950,17350,16350,16450,346112,-0.026627218934911268
2022-06-23,16450,17150,16400,16550,414449,0.006079027355623046
2022-06-24,16600,18100,16600,18050,341425,0.0906344410876132
2022-06-27,18300,18350,17700,18300,225359,0.013850415512465464
2022-06-28,18150,18650,17950,18600,214160,0.016393442622950838
2022-06-29,18200,18900,18150,18900,179323,0.016129032258064502
2022-06-30,18900,19300,18000,18000,278196,-0.04761904761904767
2022-07-01,17800,18150,16950,17000,235113,-0.05555555555555558
2022-07-04,17000,17150,16250,16650,114627,-0.020588235294117685
2022-07-05,16850,17350,16700,17200,111225,0.033033033033033066
2022-07-06,17300,17600,16950,17050,98435,-0.008720930232558155
2022-07-07,17200,17550,17100,17250,53071,0.011730205278592365
2022-07-08,17550,17550,17000,17150,82441,-0.005797101449275366
2022-07-11,17250,17300,16800,16800,53797,-0.020408163265306145
2022-07-12,16650,16800,16000,16200,99372,-0.0357142857142857
2022-07-13,16100,16400,15900,16200,81850,0.0
2022-07-14,16000,16350,16000,16350,64530,0.0092592592592593
2022-07-15,16350,16450,15900,16150,66607,-0.012232415902140636
2022-07-18,16450,16800,16350,16700,65569,0.034055727554179516
2022-07-19,16650,16800,16450,16550,43465,-0.008982035928143728
2022-07-20,16950,17200,16600,16750,84383,0.012084592145015005
2022-07-21,16800,17950,16750,17200,315664,0.02686567164179099
2022-07-22,17250,18850,17100,17550,529780,0.02034883720930236
2022-07-25,17500,18050,17300,17450,168561,-0.005698005698005715
2022-07-26,17400,17650,17150,17350,83913,-0.005730659025787954
2022-07-27,17350,17550,17200,17350,68663,0.0
2022-07-28,17650,18100,17250,17250,194902,-0.0057636887608069065
2022-07-29,17500,17600,17250,17300,109172,0.0028985507246377384
2022-08-01,17400,17450,17100,17150,65263,-0.00867052023121384
2022-08-02,17050,17200,16800,16850,108620,-0.017492711370262426
2022-08-03,16600,17050,16500,17000,78124,0.008902077151335286
2022-08-04,17200,17650,17100,17350,102183,0.020588235294117574
2022-08-05,17400,17450,17200,17300,50218,-0.0028818443804035088
2022-08-08,17300,17300,17000,17150,41727,-0.00867052023121384
2022-08-09,17050,17200,16900,17050,56665,-0.005830903790087438
2022-08-10,17000,17000,16400,16450,101976,-0.035190615835777095
2022-08-11,16650,16900,16500,16850,70819,0.024316109422492405
2022-08-12,16800,17000,16650,17000,60607,0.008902077151335286
2022-08-16,17100,17100,16900,17000,49757,0.0
2022-08-17,17050,17900,17000,17900,399548,0.05294117647058827
2022-08-18,18000,20200,17900,20100,1604779,0.12290502793296088
2022-08-19,19700,19850,18500,18900,777263,-0.05970149253731338
2022-08-22,18450,18650,17650,17650,371756,-0.06613756613756616
2022-08-23,17500,18000,16800,16950,271602,-0.03966005665722383
2022-08-24,16950,17000,16550,16800,214150,-0.008849557522123908
2022-08-25,16850,17000,16700,16950,184270,0.008928571428571397
2022-08-26,17000,17200,16550,16700,181202,-0.014749262536873142
2022-08-29,16050,16250,15850,16100,149559,-0.0359281437125748
2022-08-30,16100,16400,15950,16300,114534,0.012422360248447228
2022-08-31,16100,16650,16050,16650,131734,0.021472392638036908
2022-09-01,16350,16400,16050,16050,124418,-0.036036036036036
2022-09-02,16150,16250,15700,15850,135164,-0.012461059190031154
2022-09-05,15600,16000,15600,15650,121947,-0.012618296529968487
2022-09-06,15700,16100,15700,15900,84594,0.015974440894568787
2022-09-07,15900,15900,15350,15450,135885,-0.028301886792452824
2022-09-08,15600,15800,15500,15600,94519,0.009708737864077666
2022-09-13,15850,16150,15850,16150,109333,0.03525641025641035
2022-09-14,15400,15750,15350,15600,131944,-0.034055727554179516
2022-09-15,15700,15750,15550,15700,69790,0.0064102564102563875
2022-09-16,15400,15550,15400,15550,85299,-0.009554140127388533
2022-09-19,15400,15600,15150,15250,98154,-0.019292604501607746
2022-09-20,15300,15600,15200,15300,73616,0.003278688524590123
2022-09-21,15150,15300,14900,15150,139718,-0.009803921568627416
2022-09-22,15000,15000,14500,14950,131232,-0.01320132013201325
2022-09-23,14800,15200,14800,14950,123341,0.0
2022-09-26,14550,14900,13900,14050,292909,-0.06020066889632103
2022-09-27,13850,14300,13700,14100,159168,0.003558718861210064
2022-09-28,14000,14300,13300,13600,169649,-0.03546099290780147
2022-09-29,13800,14150,13500,13550,143195,-0.003676470588235281
2022-09-30,13350,13600,13150,13250,137539,-0.022140221402214055
2022-10-04,13400,14000,13400,13950,118622,0.05283018867924527
2022-10-05,14150,14250,13450,13450,123983,-0.03584229390681004
2022-10-06,13500,14100,13500,14050,98740,0.044609665427509215
2022-10-07,14050,14100,13700,13800,82889,-0.017793594306049876
2022-10-11,13500,13600,12850,13100,149203,-0.050724637681159424
2022-10-12,12950,13200,12700,13100,97911,0.0
2022-10-13,13100,13100,12350,12400,128968,-0.05343511450381677
2022-10-14,12700,13250,12700,13200,110495,0.06451612903225801
2022-10-17,12750,13300,12700,13150,59543,-0.0037878787878787845
2022-10-18,13450,14100,13400,13950,135709,0.06083650190114076
2022-10-19,14050,14050,13550,13550,79041,-0.028673835125448077
2022-10-20,13400,13750,12800,13100,243568,-0.03321033210332103
2022-10-21,12900,13550,12750,13050,96424,-0.003816793893129722
2022-10-24,13300,13700,13300,13550,109451,0.03831417624521083
2022-10-25,13450,13750,13200,13250,41106,-0.022140221402214055
2022-10-26,13400,13400,13000,13100,57392,-0.01132075471698113
2022-10-27,13150,13450,13100,13150,59874,0.003816793893129722
2022-10-28,12950,13050,12550,12600,120022,-0.041825095057034245
2022-10-31,12800,13200,12400,13100,98226,0.039682539682539764
2022-11-01,13050,13300,12950,13300,57029,0.01526717557251911
2022-11-02,13300,13400,13100,13300,106081,0.0
2022-11-03,13000,13050,12800,12900,72087,-0.03007518796992481
2022-11-04,12700,12900,12400,12800,151906,-0.007751937984496138
2022-11-07,12900,13450,12850,13200,79458,0.03125
2022-11-08,13200,13500,13200,13400,132443,0.015151515151515138
2022-11-09,13450,13550,13250,13250,109222,-0.011194029850746245
2022-11-10,13000,13150,12900,12950,82074,-0.02264150943396226
2022-11-11,13400,13950,13350,13900,256035,0.07335907335907343
2022-11-14,14000,14050,13650,13750,103043,-0.010791366906474864
2022-11-15,13800,14200,13750,14200,111266,0.032727272727272716
2022-11-16,14200,14450,14100,14150,116953,-0.0035211267605633756
2022-11-17,14050,14150,13900,14150,81216,0.0
2022-11-18,14050,14300,13650,13650,87230,-0.035335689045936425
2022-11-21,13650,13650,13300,13350,104804,-0.02197802197802201
2022-11-22,13300,13500,13200,13250,68308,-0.0074906367041198685
2022-11-23,13400,13550,13300,13500,61276,0.018867924528301883
2022-11-24,13650,14000,13650,13850,79842,0.025925925925925908
2022-11-25,13850,13900,13650,13750,60462,-0.0072202166064981865
2022-11-28,13650,13750,13400,13500,68690,-0.018181818181818188
2022-11-29,13400,13950,13250,13800,67000,0.022222222222222143
2022-11-30,14900,15700,13950,14000,719941,0.01449275362318847
2022-12-01,14300,14550,14100,14200,219221,0.014285714285714235
